Family,Genus,Species,species,haploid
Brassicaceae,Rorippa,amphibia,Rorippa_amphibia,16
Brassicaceae,Rorippa,amphibia (L.) BESSER,Rorippa_amphibia (l.) besser,16
Brassicaceae,Rorippa,amphibium,Rorippa_amphibium,16
Brassicaceae,Rorippa,anceps,Rorippa_anceps,16
Brassicaceae,Rorippa,atlantica,Rorippa_atlantica,16
Brassicaceae,Rorippa,austriaca,Rorippa_austriaca,8
Brassicaceae,Rorippa,austriaca (CRANTZ) BESSER,Rorippa_austriaca (crantz) besser,8
Brassicaceae,Rorippa,barbaraefolia,Rorippa_barbaraefolia,8
Brassicaceae,Rorippa,barbareaefolia,Rorippa_barbareaefolia,8
Brassicaceae,Rorippa,barbareifolia,Rorippa_barbareifolia,8
Brassicaceae,Rorippa,bonariensis,Rorippa_bonariensis,14
Brassicaceae,Rorippa,brachycarpa,Rorippa_brachycarpa,12
Brassicaceae,Rorippa,calycina,Rorippa_calycina,8
Brassicaceae,Rorippa,cantoniensis,Rorippa_cantoniensis,8
Brassicaceae,Rorippa,cochlearioides,Rorippa_cochlearioides,7
Brassicaceae,Rorippa,cryptantha,Rorippa_cryptantha,8
Brassicaceae,Rorippa,crystallina,Rorippa_crystallina,16
Brassicaceae,Rorippa,curvipes,Rorippa_curvipes,8
Brassicaceae,Rorippa,curvisiliqua,Rorippa_curvisiliqua,8
Brassicaceae,Rorippa,divaricata (Hook.f.) Garn.-Jones et Jonsell,Rorippa_divaricata (hook.f.) garn.-jones et jonsell,24
Brassicaceae,Rorippa,dubia,Rorippa_dubia,24
Brassicaceae,Rorippa,elata,Rorippa_elata,16
Brassicaceae,Rorippa,gigantea,Rorippa_gigantea,24
Brassicaceae,Rorippa,hilariana,Rorippa_hilariana,22
Brassicaceae,Rorippa,icarica,Rorippa_icarica,8
Brassicaceae,Rorippa,indica,Rorippa_indica,24
Brassicaceae,Rorippa,indicum,Rorippa_indicum,28
Brassicaceae,Rorippa,isiandica,Rorippa_isiandica,8
Brassicaceae,Rorippa,islandica,Rorippa_islandica,8
Brassicaceae,Rorippa,laciniata,Rorippa_laciniata,48
Brassicaceae,Rorippa,laurentii,Rorippa_laurentii,24
Brassicaceae,Rorippa,lippizensis,Rorippa_lippizensis,8
Brassicaceae,Rorippa,micrantha,Rorippa_micrantha,8
Brassicaceae,Rorippa,montana,Rorippa_montana,16
Brassicaceae,Rorippa,montanum,Rorippa_montanum,14
Brassicaceae,Rorippa,nmphibia,Rorippa_nmphibia,8
Brassicaceae,Rorippa,palustre,Rorippa_palustre,16
Brassicaceae,Rorippa,palustris,Rorippa_palustris,16
Brassicaceae,Rorippa,palustris (L.) BESSER,Rorippa_palustris (l.) besser,16
Brassicaceae,Rorippa,palustris (L.) Besser,Rorippa_palustris (l.) besser,16
Brassicaceae,Rorippa,palustris var. fernaldiana,Rorippa_palustris var. fernaldiana,16
Brassicaceae,Rorippa,palustris var. hispida,Rorippa_palustris var. hispida,16
Brassicaceae,Rorippa,philippiana,Rorippa_philippiana,22
Brassicaceae,Rorippa,prolifera,Rorippa_prolifera,8
Brassicaceae,Rorippa,pyrenaica,Rorippa_pyrenaica,8
Brassicaceae,Rorippa,sessiliflora,Rorippa_sessiliflora,8
Brassicaceae,Rorippa,silvestre,Rorippa_silvestre,16
Brassicaceae,Rorippa,silvestris,Rorippa_silvestris,16
Brassicaceae,Rorippa,silvestris (L.) BESSER,Rorippa_silvestris (l.) besser,16
Brassicaceae,Rorippa,sinuata,Rorippa_sinuata,8
Brassicaceae,Rorippa,subumbellata,Rorippa_subumbellata,5
Brassicaceae,Rorippa,sylvestris,Rorippa_sylvestris,16
Brassicaceae,Rorippa,sylvestris subsp. kerneri,Rorippa_sylvestris subsp. kerneri,8
Brassicaceae,Rorippa,teres,Rorippa_teres,16
Brassicaceae,Rorippa,thracica,Rorippa_thracica,16
Brassicaceae,Rorippa,x,Rorippa_x,16
Brassicaceae,Rytidocarpus,monicandioides,Rytidocarpus_monicandioides,14
Brassicaceae,Rytidocarpus,moricandioides,Rytidocarpus_moricandioides,14
Brassicaceae,Sameraria,armena,Sameraria_armena,7
Brassicaceae,Sameraria,bullata,Sameraria_bullata,6
Brassicaceae,Sameraria,elegans,Sameraria_elegans,7
Brassicaceae,Sameraria,nummularia,Sameraria_nummularia,7
Brassicaceae,Sameraria,stylophora,Sameraria_stylophora,7
Brassicaceae,Sandbergia,perplexa,Sandbergia_perplexa,7
Brassicaceae,Sandbergia,perplexa var. lemhiensis,Sandbergia_perplexa var. lemhiensis,7
Brassicaceae,Savignya,parviflora,Savignya_parviflora,15
Brassicaceae,Savignya,parviflora subsp. longistyla,Savignya_parviflora subsp. longistyla,15
Brassicaceae,Schimpera,arabica,Schimpera_arabica,7
Brassicaceae,Schivereckia,bornmuelleri,Schivereckia_bornmuelleri,8
Brassicaceae,Schivereckia,doerfleri,Schivereckia_doerfleri,8
Brassicaceae,Schivereckia,podolica,Schivereckia_podolica,8
Brassicaceae,Schizopetalon,walkeri,Schizopetalon_walkeri,9
Brassicaceae,Schouwia,purpurea,Schouwia_purpurea,18
Brassicaceae,Schouwia,thebaica,Schouwia_thebaica,18
Brassicaceae,Selenia,aurea,Selenia_aurea,23
Brassicaceae,Selenia,dissecta,Selenia_dissecta,7
Brassicaceae,Selenia,grandis,Selenia_grandis,12
Brassicaceae,Selenia,jonesii,Selenia_jonesii,12
Brassicaceae,Sibara,angelorum,Sibara_angelorum,14
Brassicaceae,Sibara,deserti,Sibara_deserti,14
Brassicaceae,Sibara,desertii,Sibara_desertii,14
Brassicaceae,Sibara,laxa,Sibara_laxa,14
Brassicaceae,Sibara,pectinata,Sibara_pectinata,14
Brassicaceae,Sibaropsis,hammittii,Sibaropsis_hammittii,14
Brassicaceae,Sinapidendron,angustifolium,Sinapidendron_angustifolium,10
Brassicaceae,Sinapidendron,frutescens,Sinapidendron_frutescens,10
Brassicaceae,Sinapidendron,frutescens subsp. succulentum,Sinapidendron_frutescens subsp. succulentum,10
Brassicaceae,Sinapidendron,rupestre,Sinapidendron_rupestre,10
Brassicaceae,Sinapidendron,sempervivifolium,Sinapidendron_sempervivifolium,10
Brassicaceae,Sinapis,Sinapis alba,Sinapis_sinapis alba,12
Brassicaceae,Sinapis,Sinapis arvensis,Sinapis_sinapis arvensis,9
Brassicaceae,Sinapis,alba,Sinapis_alba,12
Brassicaceae,Sinapis,alba L.,Sinapis_alba l.,12
Brassicaceae,Sinapis,alba subsp. dissecta,Sinapis_alba subsp. dissecta,12
Brassicaceae,Sinapis,alba subsp. mairei,Sinapis_alba subsp. mairei,12
Brassicaceae,Sinapis,allioni,Sinapis_allioni,9
Brassicaceae,Sinapis,allionii,Sinapis_allionii,9
Brassicaceae,Sinapis,arvens,Sinapis_arvens,9
Brassicaceae,Sinapis,arvensis,Sinapis_arvensis,9
Brassicaceae,Sinapis,arvensis L.,Sinapis_arvensis l.,9
Brassicaceae,Sinapis,arvensis subsp. allionii,Sinapis_arvensis subsp. allionii,9
Brassicaceae,Sinapis,dissecta,Sinapis_dissecta,12
Brassicaceae,Sinapis,flexuosa,Sinapis_flexuosa,12
Brassicaceae,Sinapis,hirta,Sinapis_hirta,12
Brassicaceae,Sinapis,kaber,Sinapis_kaber,9
Brassicaceae,Sinapis,pubescens,Sinapis_pubescens,9
Brassicaceae,Sinapis,pubescens subsp. indurata,Sinapis_pubescens subsp. indurata,9
Brassicaceae,Sinapis,sinapistm,Sinapis_sinapistm,9
Brassicaceae,Sinapis,turgid,Sinapis_turgid,9
Brassicaceae,Sinapis,turgida,Sinapis_turgida,9
Brassicaceae,Sisymbrella,aspera,Sisymbrella_aspera,8
Brassicaceae,Sisymbrella,boissieri,Sisymbrella_boissieri,8
Brassicaceae,Sisymbrella,bursifolium,Sisymbrella_bursifolium,16
Brassicaceae,Sisymbrella,dentata,Sisymbrella_dentata,16
Brassicaceae,Sisymbrella,pseudoboissieri,Sisymbrella_pseudoboissieri,8
Brassicaceae,Sisymbrium,Sisymbrium altissimum,Sisymbrium_sisymbrium altissimum,7
Brassicaceae,Sisymbrium,Sisymbrium erysimoides,Sisymbrium_sisymbrium erysimoides,7
Brassicaceae,Sisymbrium,Sisymbrium loeselii,Sisymbrium_sisymbrium loeselii,7
Brassicaceae,Sisymbrium,Sisymbrium officinale,Sisymbrium_sisymbrium officinale,7
Brassicaceae,Sisymbrium,Sisymbrium orientale,Sisymbrium_sisymbrium orientale,7
Brassicaceae,Sisymbrium,Sisymbrium volgense,Sisymbrium_sisymbrium volgense,7
Brassicaceae,Sisymbrium,altissimum,Sisymbrium_altissimum,7
Brassicaceae,Sisymbrium,arundanum,Sisymbrium_arundanum,7
Brassicaceae,Sisymbrium,assoanum,Sisymbrium_assoanum,7
Brassicaceae,Sisymbrium,austriacum,Sisymbrium_austriacum,7
Brassicaceae,Sisymbrium,austriacum subsp. contortum,Sisymbrium_austriacum subsp. contortum,7
Brassicaceae,Sisymbrium,austriacum subsp. hispanicum,Sisymbrium_austriacum subsp. hispanicum,8
Brassicaceae,Sisymbrium,bilobum,Sisymbrium_bilobum,7
Brassicaceae,Sisymbrium,brassiciforme,Sisymbrium_brassiciforme,7
Brassicaceae,Sisymbrium,"brassiciforme,","Sisymbrium_brassiciforme,",7
Brassicaceae,Sisymbrium,cavanillesianum,Sisymbrium_cavanillesianum,7
Brassicaceae,Sisymbrium,columnae,Sisymbrium_columnae,7
Brassicaceae,Sisymbrium,confertum,Sisymbrium_confertum,8
Brassicaceae,Sisymbrium,contortum,Sisymbrium_contortum,8
Brassicaceae,Sisymbrium,corniculatum,Sisymbrium_corniculatum,7
Brassicaceae,Sisymbrium,crassifolium,Sisymbrium_crassifolium,7
Brassicaceae,Sisymbrium,erysimoides,Sisymbrium_erysimoides,7
Brassicaceae,Sisymbrium,gamosepalum,Sisymbrium_gamosepalum,7
Brassicaceae,Sisymbrium,heteromallum,Sisymbrium_heteromallum,7
Brassicaceae,Sisymbrium,hirsutum,Sisymbrium_hirsutum,28
Brassicaceae,Sisymbrium,hispanicum,Sisymbrium_hispanicum,7
Brassicaceae,Sisymbrium,irio,Sisymbrium_irio,7
Brassicaceae,Sisymbrium,linearifolium,Sisymbrium_linearifolium,11
Brassicaceae,Sisymbrium,loeselii,Sisymbrium_loeselii,7
Brassicaceae,Sisymbrium,loeselii L.,Sisymbrium_loeselii l.,7
Brassicaceae,Sisymbrium,longicarpum,Sisymbrium_longicarpum,7
Brassicaceae,Sisymbrium,lutea,Sisymbrium_lutea,14
Brassicaceae,Sisymbrium,luteum,Sisymbrium_luteum,14
Brassicaceae,Sisymbrium,macroloma,Sisymbrium_macroloma,7
Brassicaceae,Sisymbrium,magellanica,Sisymbrium_magellanica,9
Brassicaceae,Sisymbrium,officinale,Sisymbrium_officinale,7
Brassicaceae,Sisymbrium,officinale (L.) SCOP.,Sisymbrium_officinale (l.) scop.,7
Brassicaceae,Sisymbrium,oriental`e,Sisymbrium_oriental`e,7
Brassicaceae,Sisymbrium,orientale,Sisymbrium_orientale,7
Brassicaceae,Sisymbrium,pallescens,Sisymbrium_pallescens,14
Brassicaceae,Sisymbrium,policeratium,Sisymbrium_policeratium,14
Brassicaceae,Sisymbrium,polyceratium,Sisymbrium_polyceratium,14
Brassicaceae,Sisymbrium,pyrenaicum,Sisymbrium_pyrenaicum,7
Brassicaceae,Sisymbrium,reboudianum,Sisymbrium_reboudianum,7
Brassicaceae,Sisymbrium,runcinatum,Sisymbrium_runcinatum,21
Brassicaceae,Sisymbrium,septulatum,Sisymbrium_septulatum,7
Brassicaceae,Sisymbrium,silvestris,Sisymbrium_silvestris,14
Brassicaceae,Sisymbrium,strictissimum,Sisymbrium_strictissimum,14
Brassicaceae,Sisymbrium,supinum,Sisymbrium_supinum,21
Brassicaceae,Sisymbrium,volgense,Sisymbrium_volgense,7
Brassicaceae,Sisymbrium,wolgense,Sisymbrium_wolgense,7
Brassicaceae,Sisymbrium,yunnanense,Sisymbrium_yunnanense,14
Brassicaceae,Smelowskia,alba,Smelowskia_alba,6
Brassicaceae,Smelowskia,americana,Smelowskia_americana,11
Brassicaceae,Smelowskia,bifurcata,Smelowskia_bifurcata,6
Brassicaceae,Smelowskia,borealis,Smelowskia_borealis,6
Brassicaceae,Smelowskia,borealis var. koliana,Smelowskia_borealis var. koliana,6
Brassicaceae,Smelowskia,borealis var. villosa,Smelowskia_borealis var. villosa,6
Brassicaceae,Smelowskia,calycina,Smelowskia_calycina,6
Brassicaceae,Smelowskia,czukotica,Smelowskia_czukotica,12
Brassicaceae,Smelowskia,jacutica,Smelowskia_jacutica,18
Brassicaceae,Smelowskia,johnsonii,Smelowskia_johnsonii,6
Brassicaceae,Smelowskia,media,Smelowskia_media,6
Brassicaceae,Smelowskia,parryoides,Smelowskia_parryoides,6
Brassicaceae,Smelowskia,porsildii,Smelowskia_porsildii,11
Brassicaceae,Smelowskia,pyriformis,Smelowskia_pyriformis,6
Brassicaceae,Smelowskia,sophiifolia,Smelowskia_sophiifolia,10
Brassicaceae,Smelowskia,tibetica,Smelowskia_tibetica,12
Brassicaceae,Sobolewskia,caucasica,Sobolewskia_caucasica,8
Brassicaceae,Solms-Laubachia,eurycarpa,Solms-Laubachia_eurycarpa,7
Brassicaceae,Solms-Laubachia,lanata,Solms-Laubachia_lanata,7
Brassicaceae,Solms-Laubachia,linearifolia,Solms-Laubachia_linearifolia,7
Brassicaceae,Solms-Laubachia,minor,Solms-Laubachia_minor,7
Brassicaceae,Solms-Laubachia,platycarpa,Solms-Laubachia_platycarpa,7
Brassicaceae,Solms-Laubachia,pulcherrima,Solms-Laubachia_pulcherrima,7
Brassicaceae,Solms-Laubachia,retropilosa,Solms-Laubachia_retropilosa,14
Brassicaceae,Solms-Laubachia,xerophyta,Solms-Laubachia_xerophyta,7
Brassicaceae,Sphaerocardamum,macropetalum,Sphaerocardamum_macropetalum,8
Brassicaceae,Sphaerocardamum,stellatum,Sphaerocardamum_stellatum,8
Brassicaceae,Spirorhynchus,sabulosus,Spirorhynchus_sabulosus,7
Brassicaceae,Stanleya,bipinnata,Stanleya_bipinnata,12
Brassicaceae,Stanleya,elata,Stanleya_elata,12
Brassicaceae,Stanleya,pinna,Stanleya_pinna,28
Brassicaceae,Stanleya,pinnata,Stanleya_pinnata,14
Brassicaceae,Stanleya,pinnata var. bipinnata,Stanleya_pinnata var. bipinnata,12
Brassicaceae,Stanleya,pinnata var. integrifolia,Stanleya_pinnata var. integrifolia,24
Brassicaceae,Stanleya,pinnata var. inyoensis,Stanleya_pinnata var. inyoensis,28
Brassicaceae,Stanleya,viridiflora,Stanleya_viridiflora,12
Brassicaceae,Stenopetalum,croceum,Stenopetalum_croceum,5
Brassicaceae,Stenopetalum,decipiens,Stenopetalum_decipiens,4
Brassicaceae,Stenopetalum,filifolium,Stenopetalum_filifolium,5
Brassicaceae,Stenopetalum,lineare,Stenopetalum_lineare,5
Brassicaceae,Stenopetalum,pedicellare,Stenopetalum_pedicellare,5
Brassicaceae,Stenopetalum,robustum,Stenopetalum_robustum,5
Brassicaceae,Stenopetalum,sphaerocarpum,Stenopetalum_sphaerocarpum,5
Brassicaceae,Stenopetalum,velutinum,Stenopetalum_velutinum,4
Brassicaceae,Sterigmostemon,incanum,Sterigmostemon_incanum,7
Brassicaceae,Sterigmostemon,sulphureum,Sterigmostemon_sulphureum,7
Brassicaceae,Sterigmostemum,acanthocarpum,Sterigmostemum_acanthocarpum,7
Brassicaceae,Sterigmostemum,incanum,Sterigmostemum_incanum,7
Brassicaceae,Sterigmostemum,ramosissimum,Sterigmostemum_ramosissimum,7
Brassicaceae,Sterigmostemum,sulphureum,Sterigmostemum_sulphureum,7
Brassicaceae,Stevenia,cheiranthoides,Stevenia_cheiranthoides,16
Brassicaceae,Stevenia,sergievskajae,Stevenia_sergievskajae,16
Brassicaceae,Straussiella,purpurea,Straussiella_purpurea,8
Brassicaceae,Streptanthella,longirostris,Streptanthella_longirostris,14
Brassicaceae,Streptanthus,albidus,Streptanthus_albidus,14
Brassicaceae,Streptanthus,albidus subsp. peramoenus,Streptanthus_albidus subsp. peramoenus,14
Brassicaceae,Streptanthus,arizonicus,Streptanthus_arizonicus,14
Brassicaceae,Streptanthus,barbatus,Streptanthus_barbatus,28
Brassicaceae,Streptanthus,barbiger,Streptanthus_barbiger,14
Brassicaceae,Streptanthus,batrachopus,Streptanthus_batrachopus,14
Brassicaceae,Streptanthus,bernardinus,Streptanthus_bernardinus,7
Brassicaceae,Streptanthus,brachiatus,Streptanthus_brachiatus,14
Brassicaceae,Streptanthus,breweri,Streptanthus_breweri,14
Brassicaceae,Streptanthus,callistus,Streptanthus_callistus,14
Brassicaceae,Streptanthus,carinatus,Streptanthus_carinatus,14
Brassicaceae,Streptanthus,carinatus subsp. arizonicus,Streptanthus_carinatus subsp. arizonicus,14
Brassicaceae,Streptanthus,cordatus,Streptanthus_cordatus,12
Brassicaceae,Streptanthus,cutleri,Streptanthus_cutleri,14
Brassicaceae,Streptanthus,diversifolius,Streptanthus_diversifolius,14
Brassicaceae,Streptanthus,drepanoides,Streptanthus_drepanoides,14
Brassicaceae,Streptanthus,farnsworthianus,Streptanthus_farnsworthianus,14
Brassicaceae,Streptanthus,fenestratus,Streptanthus_fenestratus,14
Brassicaceae,Streptanthus,glandulosus,Streptanthus_glandulosus,14
Brassicaceae,Streptanthus,glandulosus subsp. pulchellus,Streptanthus_glandulosus subsp. pulchellus,14
Brassicaceae,Streptanthus,glandulosus subsp. secundus var. secundus,Streptanthus_glandulosus subsp. secundus var. secundus,14
Brassicaceae,Streptanthus,hesperidis,Streptanthus_hesperidis,14
Brassicaceae,Streptanthus,hispidus,Streptanthus_hispidus,14
Brassicaceae,Streptanthus,howellii,Streptanthus_howellii,14
Brassicaceae,Streptanthus,hyacinthoides,Streptanthus_hyacinthoides,14
Brassicaceae,Streptanthus,insignis,Streptanthus_insignis,14
Brassicaceae,Streptanthus,insignis subsp. lyonii,Streptanthus_insignis subsp. lyonii,14
Brassicaceae,Streptanthus,morrisonii,Streptanthus_morrisonii,14
Brassicaceae,Streptanthus,niger,Streptanthus_niger,14
Brassicaceae,Streptanthus,oliganthus,Streptanthus_oliganthus,14
Brassicaceae,Streptanthus,petiolaris,Streptanthus_petiolaris,14
Brassicaceae,Streptanthus,platycarpus,Streptanthus_platycarpus,14
Brassicaceae,Streptanthus,polygaloides,Streptanthus_polygaloides,14
Brassicaceae,Streptanthus,sparsiflorus,Streptanthus_sparsiflorus,14
Brassicaceae,Streptanthus,tortuosus,Streptanthus_tortuosus,14
Brassicaceae,Streptoloma,desertorum,Streptoloma_desertorum,40
Brassicaceae,Subularia,aquatica,Subularia_aquatica,14
Brassicaceae,Subularia,aquatica subsp. americana,Subularia_aquatica subsp. americana,15
Brassicaceae,Subularia,monticola,Subularia_monticola,14
Brassicaceae,Succowia,balearica,Succowia_balearica,18
Brassicaceae,Synthlipsis,greggii,Synthlipsis_greggii,10
Brassicaceae,Syrenia,cana,Syrenia_cana,7
Brassicaceae,Syrenia,canum,Syrenia_canum,7
Brassicaceae,Syrenia,montana,Syrenia_montana,8
Brassicaceae,Tauscheria,lasiocarpa,Tauscheria_lasiocarpa,7
Brassicaceae,Teesdalia,Teesdalia nudicaulis,Teesdalia_teesdalia nudicaulis,18
Brassicaceae,Teesdalia,coronopifolia,Teesdalia_coronopifolia,18
Brassicaceae,Teesdalia,nudicanlis,Teesdalia_nudicanlis,18
Brassicaceae,Teesdalia,nudicauis,Teesdalia_nudicauis,18
Brassicaceae,Teesdalia,nudicaulis,Teesdalia_nudicaulis,18
Brassicaceae,Teesdalia,nudicaulis (L.) R. BR.,Teesdalia_nudicaulis (l.) r. br.,18
Brassicaceae,Teesdaliopsis,conferta,Teesdaliopsis_conferta,10
Brassicaceae,Tetracme,pamirica,Tetracme_pamirica,14
Brassicaceae,Tetracme,quadricornis,Tetracme_quadricornis,7
Brassicaceae,Thelypodiopsis,ambigua,Thelypodiopsis_ambigua,11
Brassicaceae,Thelypodiopsis,ambiguum,Thelypodiopsis_ambiguum,11
Brassicaceae,Thelypodiopsis,aurea,Thelypodiopsis_aurea,11
Brassicaceae,Thelypodiopsis,divaricata,Thelypodiopsis_divaricata,11
Brassicaceae,Thelypodiopsis,divaricatus,Thelypodiopsis_divaricatus,11
Brassicaceae,Thelypodiopsis,vaseyi,Thelypodiopsis_vaseyi,10
Brassicaceae,Thelypodium,crispum,Thelypodium_crispum,13
Brassicaceae,Thelypodium,flavescens,Thelypodium_flavescens,14
Brassicaceae,Thelypodium,flexuosum,Thelypodium_flexuosum,13
Brassicaceae,Thelypodium,howellii,Thelypodium_howellii,13
Brassicaceae,Thelypodium,howellii subsp. spectabilis,Thelypodium_howellii subsp. spectabilis,13
Brassicaceae,Thelypodium,integrifolium,Thelypodium_integrifolium,13
Brassicaceae,Thelypodium,integrifolium subsp. affine,Thelypodium_integrifolium subsp. affine,13
Brassicaceae,Thelypodium,integrifolium subsp. gracilipes,Thelypodium_integrifolium subsp. gracilipes,13
Brassicaceae,Thelypodium,laciniatum,Thelypodium_laciniatum,13
Brassicaceae,Thelypodium,milleflorum,Thelypodium_milleflorum,13
Brassicaceae,Thelypodium,rollinsii,Thelypodium_rollinsii,13
Brassicaceae,Thelypodium,sagittatum,Thelypodium_sagittatum,13
Brassicaceae,Thelypodium,sagittatum subsp. ovalifolium,Thelypodium_sagittatum subsp. ovalifolium,13
Brassicaceae,Thelypodium,texanum,Thelypodium_texanum,13
Brassicaceae,Thlaspi,Thlaspi alliaceum,Thlaspi_thlaspi alliaceum,7
Brassicaceae,Thlaspi,Thlaspi arvense,Thlaspi_thlaspi arvense,7
Brassicaceae,Thlaspi,Thlaspi caerulescens,Thlaspi_thlaspi caerulescens,7
Brassicaceae,Thlaspi,alliaceum,Thlaspi_alliaceum,7
Brassicaceae,Thlaspi,alpestre,Thlaspi_alpestre,7
Brassicaceae,Thlaspi,alpinum,Thlaspi_alpinum,7
Brassicaceae,Thlaspi,arenarium,Thlaspi_arenarium,7
Brassicaceae,Thlaspi,arvense,Thlaspi_arvense,7
Brassicaceae,Thlaspi,arvense L.,Thlaspi_arvense l.,7
Brassicaceae,Thlaspi,arvenu,Thlaspi_arvenu,7
Brassicaceae,Thlaspi,bellidifolium,Thlaspi_bellidifolium,7
Brassicaceae,Thlaspi,brevistylum,Thlaspi_brevistylum,7
Brassicaceae,Thlaspi,bulbosum,Thlaspi_bulbosum,7
Brassicaceae,Thlaspi,caerulescens,Thlaspi_caerulescens,7
Brassicaceae,Thlaspi,caerulescens subsp. tatrense,Thlaspi_caerulescens subsp. tatrense,7
Brassicaceae,Thlaspi,cepaeifolia,Thlaspi_cepaeifolia,7
Brassicaceae,Thlaspi,cepaeifolium,Thlaspi_cepaeifolium,7
Brassicaceae,Thlaspi,ceratocarpum,Thlaspi_ceratocarpum,7
Brassicaceae,Thlaspi,cilicicum,Thlaspi_cilicicum,7
Brassicaceae,Thlaspi,cochleariforme,Thlaspi_cochleariforme,42
Brassicaceae,Thlaspi,cochleariformis,Thlaspi_cochleariformis,7
Brassicaceae,Thlaspi,corymbosa,Thlaspi_corymbosa,7
Brassicaceae,Thlaspi,crantzii,Thlaspi_crantzii,7
Brassicaceae,Thlaspi,cretica,Thlaspi_cretica,7
Brassicaceae,Thlaspi,finitimum,Thlaspi_finitimum,14
Brassicaceae,Thlaspi,goesingense,Thlaspi_goesingense,28
Brassicaceae,Thlaspi,goesingensis,Thlaspi_goesingensis,28
Brassicaceae,Thlaspi,graeca,Thlaspi_graeca,7
Brassicaceae,Thlaspi,graecum,Thlaspi_graecum,7
Brassicaceae,Thlaspi,griffithianum,Thlaspi_griffithianum,7
Brassicaceae,Thlaspi,hungaricum,Thlaspi_hungaricum,7
Brassicaceae,Thlaspi,improperum,Thlaspi_improperum,21
Brassicaceae,Thlaspi,jankae,Thlaspi_jankae,14
Brassicaceae,Thlaspi,kamtschaticum,Thlaspi_kamtschaticum,7
Brassicaceae,Thlaspi,kerneri,Thlaspi_kerneri,7
Brassicaceae,Thlaspi,kovatsii,Thlaspi_kovatsii,7
Brassicaceae,Thlaspi,limosellifolium,Thlaspi_limosellifolium,7
Brassicaceae,Thlaspi,macranthum,Thlaspi_macranthum,7
Brassicaceae,Thlaspi,macrophyllum,Thlaspi_macrophyllum,7
Brassicaceae,Thlaspi,microphyllum,Thlaspi_microphyllum,7
Brassicaceae,Thlaspi,minima,Thlaspi_minima,9
Brassicaceae,Thlaspi,minimum,Thlaspi_minimum,7
Brassicaceae,Thlaspi,montanum,Thlaspi_montanum,14
Brassicaceae,Thlaspi,nevadense,Thlaspi_nevadense,14
Brassicaceae,Thlaspi,ochroleuca,Thlaspi_ochroleuca,7
Brassicaceae,Thlaspi,ochroleucum,Thlaspi_ochroleucum,14
Brassicaceae,Thlaspi,perfoliatum,Thlaspi_perfoliatum,21
Brassicaceae,Thlaspi,perfoliatum L.,Thlaspi_perfoliatum l.,20
Brassicaceae,Thlaspi,pindica,Thlaspi_pindica,7
Brassicaceae,Thlaspi,pindicum,Thlaspi_pindicum,7
Brassicaceae,Thlaspi,praecox,Thlaspi_praecox,7
Brassicaceae,Thlaspi,rivale,Thlaspi_rivale,13
Brassicaceae,Thlaspi,rivalis,Thlaspi_rivalis,13
Brassicaceae,Thlaspi,rotundiflolium,Thlaspi_rotundiflolium,7
Brassicaceae,Thlaspi,rotundifolia,Thlaspi_rotundifolia,7
Brassicaceae,Thlaspi,rotundifolium,Thlaspi_rotundifolium,7
Brassicaceae,Thlaspi,stenopterum,Thlaspi_stenopterum,14
Brassicaceae,Thlaspi,stylosa,Thlaspi_stylosa,7
Brassicaceae,Thlaspi,stylosum,Thlaspi_stylosum,7
Brassicaceae,Thlaspi,sylvia,Thlaspi_sylvia,7
Brassicaceae,Thlaspi,sylvium,Thlaspi_sylvium,7
Brassicaceae,Thlaspi,tineoi,Thlaspi_tineoi,7
Brassicaceae,Thlaspi,trinervium,Thlaspi_trinervium,21
Brassicaceae,Thlaspi,tymphaeum,Thlaspi_tymphaeum,7
Brassicaceae,Thlaspi,virens,Thlaspi_virens,7
Brassicaceae,Thysanocarpus,curvipes,Thysanocarpus_curvipes,14
Brassicaceae,Thysanocarpus,curvtpes,Thysanocarpus_curvtpes,14
Brassicaceae,Thysanocarpus,elegans,Thysanocarpus_elegans,14
Brassicaceae,Torularia,contortuplicata,Torularia_contortuplicata,7
Brassicaceae,Trachystoma,aphanoneurum,Trachystoma_aphanoneurum,8
Brassicaceae,Trachystoma,ballii,Trachystoma_ballii,8
Brassicaceae,Trachystoma,labasii,Trachystoma_labasii,8
Brassicaceae,Transberingia,bursifolia,Transberingia_bursifolia,8
Brassicaceae,Transberingia,mollis,Transberingia_mollis,10
Brassicaceae,Tropidocarpum,gracile,Tropidocarpum_gracile,8
Brassicaceae,Turritis,Arabis glabra,Turritis_arabis glabra,6
Brassicaceae,Turritis,alpina,Turritis_alpina,7
Brassicaceae,Turritis,brassica,Turritis_brassica,7
Brassicaceae,Turritis,glabra,Turritis_glabra,6
Brassicaceae,Turritis,laxa,Turritis_laxa,6
Brassicaceae,Turritis,pauciflora,Turritis_pauciflora,7
Brassicaceae,Turritis,pseudoturritis,Turritis_pseudoturritis,6
Brassicaceae,Vella,anremerica,Vella_anremerica,17
Brassicaceae,Vella,asperum,Vella_asperum,51
Brassicaceae,Vella,badalii,Vella_badalii,17
Brassicaceae,Vella,bourgaeana,Vella_bourgaeana,17
Brassicaceae,Vella,bourgaeanum,Vella_bourgaeanum,17
Brassicaceae,Vella,bourgeanum,Vella_bourgeanum,17
Brassicaceae,Vella,castrilensis,Vella_castrilensis,34
Brassicaceae,Vella,glabrescens,Vella_glabrescens,17
