major_group,family,genus,genus,species,sporophytic,haploid
Angiosperms,Orchidaceae,Trichocentrum,Trichocentrum,Trichocentrum_undulatum,24,12
Angiosperms,Orchidaceae,Trichotosia,Trichotosia,Trichotosia_microphylla,24,12
Angiosperms,Orchidaceae,Yoania,Yoania,Yoania_amagiensis,,12
Angiosperms,Orchidaceae,Yoania,Yoania,Yoania_japonica,,12
Angiosperms,Orchidaceae,Yoania,Yoania,Yoania_japonica,24,12
Angiosperms,Orchidaceae,Calopogon,Calopogon,Calopogon_tuberosus,26,13
Angiosperms,Orchidaceae,Calopogon,Calopogon,Calopogon_tuberosus,26,13
Angiosperms,Orchidaceae,Cheirostylis,Cheirostylis,Cheirostylis_griffithii,,13
Angiosperms,Orchidaceae,Cheirostylis,Cheirostylis,Cheirostylis_griffithii,,13
Angiosperms,Orchidaceae,Cheirostylis,Cheirostylis,Cheirostylis_griffithii,26,13
Angiosperms,Orchidaceae,Cheirostylis,Cheirostylis,Cheirostylis_griffithii,26,13
Angiosperms,Orchidaceae,Cypripedium,Cypripedium,Cypripedium_macranthos,26,13
Angiosperms,Orchidaceae,Dienia,Dienia,Dienia_ophrydis,26,13
Angiosperms,Orchidaceae,Eltroplectris,Eltroplectris,Eltroplectris_schlechteriana,26,13
Angiosperms,Orchidaceae,Goodyera,Goodyera,Goodyera_pubescens,,13
Angiosperms,Orchidaceae,Goodyera,Goodyera,Goodyera_pubescens,26,13
Angiosperms,Orchidaceae,Goodyera,Goodyera,Goodyera_pubescens,26,13
Angiosperms,Orchidaceae,Goodyera,Goodyera,Goodyera_pubescens,26,13
Angiosperms,Orchidaceae,Kuhlhasseltia,Kuhlhasseltia,Kuhlhasseltia_nakaiana,26,13
Angiosperms,Orchidaceae,Kuhlhasseltia,Kuhlhasseltia,Kuhlhasseltia_nakaiana,26,13
Angiosperms,Orchidaceae,Kuhlhasseltia,Kuhlhasseltia,Kuhlhasseltia_yakushimensis,26,13
Angiosperms,Orchidaceae,Kuhlhasseltia,Kuhlhasseltia,Kuhlhasseltia_yakushimensis,26,13
Angiosperms,Orchidaceae,Kuhlhasseltia,Kuhlhasseltia,Kuhlhasseltia_yakushimensis,26,13
Angiosperms,Orchidaceae,Liparis,Liparis,Liparis_kumokiri,,13
Angiosperms,Orchidaceae,Liparis,Liparis,Liparis_loeselii,26,13
Angiosperms,Orchidaceae,Liparis,Liparis,Liparis_loeselii,26,13
Angiosperms,Orchidaceae,Liparis,Liparis,Liparis_loeselii,26,13
Angiosperms,Orchidaceae,Liparis,Liparis,Liparis_loeselii,26,13
Angiosperms,Orchidaceae,Liparis,Liparis,Liparis_loeselii,26,13
Angiosperms,Orchidaceae,Mexipedium,Mexipedium,Mexipedium_xerophyticum,26,13
Angiosperms,Orchidaceae,Mexipedium,Mexipedium,Mexipedium_xerophyticum,26,13
Angiosperms,Orchidaceae,Oberonia,Oberonia,Oberonia_caulescens,,13
Angiosperms,Orchidaceae,Odontochilus,Odontochilus,Odontochilus_tashiroi,26,13
Angiosperms,Orchidaceae,Odontochilus,Odontochilus,Odontochilus_tashiroi,26,13
Angiosperms,Orchidaceae,Odontochilus,Odontochilus,Odontochilus_tashiroi,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_acmodontum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_appletonianum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_argus,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_armeniacum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_bellatulum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_bellatulum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_bellatulum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_bellatulum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_callosum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_callosum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_celebesensis,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_charlesworthii,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_concolor,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_concolor,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_concolor,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_concolor,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_concolor,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_concolor,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_delenatii,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_delenatii,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_delenatii,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_delenatii,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_dianthum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_dianthum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_dianthum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_druryi,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_druryi,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_emersonii,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_emersonii,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_exul,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_exul,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_exul,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_fairrieanum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_fairrieanum,,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_fairrieanum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_fairrieanum,,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_fairrieanum,,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_fairrieanum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_fairrieanum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_glanduliferum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_glanduliferum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_glanduliferum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_glanduliferum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_godefroyae,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_godefroyae,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_godefroyae,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_godefroyae,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_godefroyae,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_godefroyae,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_gratrixianum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_gratrixianum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_gratrixianum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_haynaldianum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_haynaldianum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_haynaldianum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_haynaldianum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_hirsutissimum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_hirsutissimum,,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_hirsutissimum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_hirsutissimum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_hirsutissimum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_hirsutissimum,,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_hirsutissimum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_hirsutissimum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_hirsutissimum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,"26, 39",13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_kolopakingii,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_lowii,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_lowii,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_lowii,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_lowii,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_malipoense,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_malipoense,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_micranthum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_micranthum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_micranthum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_micranthum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_micranthum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_micranthum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_niveum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_niveum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_parishii,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_parishii,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_philippinense,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_philippinense,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_philippinense,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_philippinense,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_philippinense,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_philippinense,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_philippinense,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_philippinense,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_philippinense,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_randsii,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_rothschildianum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_rothschildianum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_rothschildianum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_rothschildianum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_rungsuriyanum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_sanderianum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_spicerianum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_spicerianum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_spicerianum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_spicerianum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_stonei,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_stonei,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_sukhakulii,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_supardii,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_tigrinum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_tigrinum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_urbanianum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_villosum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_villosum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_villosum,,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_villosum,,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_villosum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_villosum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_villosum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_villosum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_villosum,,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_villosum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_villosum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_villosum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_villosum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_villosum,26,13
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_villosum,26,13
Angiosperms,Orchidaceae,Schoenorchis,Schoenorchis,Schoenorchis_gemmata,26,13
Angiosperms,Orchidaceae,Thelymitra,Thelymitra,Thelymitra_longifolia,26,13
Angiosperms,Orchidaceae,Thelymitra,Thelymitra,Thelymitra_longifolia,26,13
Angiosperms,Orchidaceae,Thelymitra,Thelymitra,Thelymitra_longifolia,26,13
Angiosperms,Orchidaceae,Thelymitra,Thelymitra,Thelymitra_longifolia,26,13
Angiosperms,Orchidaceae,Thelymitra,Thelymitra,Thelymitra_longifolia,26,13
Angiosperms,Orchidaceae,Thelymitra,Thelymitra,Thelymitra_malvina,26,13
Angiosperms,Orchidaceae,Thelymitra,Thelymitra,Thelymitra_sanscilia,26,13
Angiosperms,Orchidaceae,Trichocentrum,Trichocentrum,Trichocentrum_lanceanum,26,13
Angiosperms,Orchidaceae,Trichocentrum,Trichocentrum,Trichocentrum_lanceanum,26,13
Angiosperms,Orchidaceae,Trichocentrum,Trichocentrum,Trichocentrum_lanceanum,26,13
Angiosperms,Orchidaceae,Trichocentrum,Trichocentrum,Trichocentrum_nanum,26,13
Angiosperms,Orchidaceae,Trichocentrum,Trichocentrum,Trichocentrum_nanum,26,13
Angiosperms,Orchidaceae,Trichocentrum,Trichocentrum,Trichocentrum_nanum,26,13
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_chloroleuca,28,14
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_chloroleuca,28,14
Angiosperms,Orchidaceae,Calypso,Calypso,Calypso_bulbosa,28,14
Angiosperms,Orchidaceae,Calypso,Calypso,Calypso_bulbosa,28,14
Angiosperms,Orchidaceae,Calypso,Calypso,Calypso_bulbosa,28,14
Angiosperms,Orchidaceae,Calypso,Calypso,Calypso_bulbosa,28,14
Angiosperms,Orchidaceae,Calypso,Calypso,Calypso_bulbosa,28,14
Angiosperms,Orchidaceae,Calypso,Calypso,Calypso_bulbosa,28,14
Angiosperms,Orchidaceae,Calypso,Calypso,Calypso_bulbosa,28,14
Angiosperms,Orchidaceae,Cohniella,Cohniella,Cohniella_longifolia,28,14
Angiosperms,Orchidaceae,Cyclopogon,Cyclopogon,Cyclopogon_calophyllus,,14
Angiosperms,Orchidaceae,Cyclopogon,Cyclopogon,Cyclopogon_elatus,28,14
Angiosperms,Orchidaceae,Cyclopogon,Cyclopogon,Cyclopogon_multiflorus,28,14
Angiosperms,Orchidaceae,Cyrtosia,Cyrtosia,Cyrtosia_nana,28,14
Angiosperms,Orchidaceae,Cyrtosia,Cyrtosia,Cyrtosia_nana,28,14
Angiosperms,Orchidaceae,Cyrtosia,Cyrtosia,Cyrtosia_septentrionalis,28,14
Angiosperms,Orchidaceae,Cyrtosia,Cyrtosia,Cyrtosia_septentrionalis,28,14
Angiosperms,Orchidaceae,Cyrtosia,Cyrtosia,Cyrtosia_septentrionalis,,14
Angiosperms,Orchidaceae,Cyrtosia,Cyrtosia,Cyrtosia_septentrionalis,28,14
Angiosperms,Orchidaceae,Epidendrum,Epidendrum,Epidendrum_cnemidophorum,,14
Angiosperms,Orchidaceae,Gomesa,Gomesa,Gomesa_flexuosa,28,14
Angiosperms,Orchidaceae,Goodyera,Goodyera,Goodyera_biflora,28--33,14
Angiosperms,Orchidaceae,Goodyera,Goodyera,Goodyera_boninensis,28,14
Angiosperms,Orchidaceae,Goodyera,Goodyera,Goodyera_hachijoensis,28,14
Angiosperms,Orchidaceae,Goodyera,Goodyera,Goodyera_hachijoensis,28,14
Angiosperms,Orchidaceae,Goodyera,Goodyera,Goodyera_hachijoensis,28,14
Angiosperms,Orchidaceae,Goodyera,Goodyera,Goodyera_hachijoensis,28,14
Angiosperms,Orchidaceae,Goodyera,Goodyera,Goodyera_hachijoensis,28,14
Angiosperms,Orchidaceae,Goodyera,Goodyera,Goodyera_hachijoensis,28,14
Angiosperms,Orchidaceae,Goodyera,Goodyera,Goodyera_repens,28,14
Angiosperms,Orchidaceae,Goodyera,Goodyera,Goodyera_velutina,28,14
Angiosperms,Orchidaceae,Habenaria,Habenaria,Habenaria_arietina,28,14
Angiosperms,Orchidaceae,Habenaria,Habenaria,Habenaria_arietina,28,14
Angiosperms,Orchidaceae,Habenaria,Habenaria,Habenaria_linearifolia,28,14
Angiosperms,Orchidaceae,Habenaria,Habenaria,Habenaria_linearifolia,28,14
Angiosperms,Orchidaceae,Habenaria,Habenaria,Habenaria_linearifolia,28,14
Angiosperms,Orchidaceae,Habenaria,Habenaria,Habenaria_sagittifera,28,14
Angiosperms,Orchidaceae,Habenaria,Habenaria,Habenaria_sagittifera,28,14
Angiosperms,Orchidaceae,Habenaria,Habenaria,Habenaria_sagittifera,28,14
Angiosperms,Orchidaceae,Habenaria,Habenaria,Habenaria_sagittifera,28,14
Angiosperms,Orchidaceae,Habenaria,Habenaria,Habenaria_sagittifera,28,14
Angiosperms,Orchidaceae,Habenaria,Habenaria,Habenaria_schindleri,28,14
Angiosperms,Orchidaceae,Habenaria,Habenaria,Habenaria_yezoensis,28,14
Angiosperms,Orchidaceae,Hammarbya,Hammarbya,Hammarbya_paludosa,28,14
Angiosperms,Orchidaceae,Hammarbya,Hammarbya,Hammarbya_paludosa,28,14
Angiosperms,Orchidaceae,Hammarbya,Hammarbya,Hammarbya_paludosa,,14
Angiosperms,Orchidaceae,Hammarbya,Hammarbya,Hammarbya_paludosa,28,14
Angiosperms,Orchidaceae,Hammarbya,Hammarbya,Hammarbya_paludosa,28,14
Angiosperms,Orchidaceae,Hammarbya,Hammarbya,Hammarbya_paludosa,28,14
Angiosperms,Orchidaceae,Hammarbya,Hammarbya,Hammarbya_paludosa,28,14
Angiosperms,Orchidaceae,Hammarbya,Hammarbya,Hammarbya_paludosa,28,14
Angiosperms,Orchidaceae,Hammarbya,Hammarbya,Hammarbya_paludosa,28,14
Angiosperms,Orchidaceae,Hammarbya,Hammarbya,Hammarbya_paludosa,28,14
Angiosperms,Orchidaceae,Liparis,Liparis,Liparis_resupinata,,14
Angiosperms,Orchidaceae,Liparis,Liparis,Liparis_resupinata,28,14
Angiosperms,Orchidaceae,Liparis,Liparis,Liparis_rostrata,28,14
Angiosperms,Orchidaceae,Liparis,Liparis,Liparis_rostrata,28,14
Angiosperms,Orchidaceae,Liparis,Liparis,Liparis_rostrata,28,14
Angiosperms,Orchidaceae,Liparis,Liparis,Liparis_rostrata,,14
Angiosperms,Orchidaceae,Liparis,Liparis,Liparis_rostrata,28,14
Angiosperms,Orchidaceae,Malaxis,Malaxis,Malaxis_monophyllos,28,14
Angiosperms,Orchidaceae,Malaxis,Malaxis,Malaxis_monophyllos,28,14
Angiosperms,Orchidaceae,Malaxis,Malaxis,Malaxis_monophyllos,28,14
Angiosperms,Orchidaceae,Myrmechis,Myrmechis,Myrmechis_tsukusiana,28,14
Angiosperms,Orchidaceae,Myrmechis,Myrmechis,Myrmechis_tsukusiana,28,14
Angiosperms,Orchidaceae,Odontochilus,Odontochilus,Odontochilus_inabae,28,14
Angiosperms,Orchidaceae,Odontochilus,Odontochilus,Odontochilus_inabae,28,14
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_appletonianum,28,14
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_glanduliferum,28,14
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_hookerae,28,14
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,"21,24,27",14
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,26,14
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,,14
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_insigne,28,14
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_sangii,28,14
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_spicerianum,28,14
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_villosum,28,14
Angiosperms,Orchidaceae,Phaius,Phaius,Phaius_mannii,28,14
Angiosperms,Orchidaceae,Phragmipedium,Phragmipedium,Phragmipedium_caudatum,28,14
Angiosperms,Orchidaceae,Phragmipedium,Phragmipedium,Phragmipedium_caudatum,28,14
Angiosperms,Orchidaceae,Phragmipedium,Phragmipedium,Phragmipedium_caudatum,28,14
Angiosperms,Orchidaceae,Phragmipedium,Phragmipedium,Phragmipedium_caudatum,28,14
Angiosperms,Orchidaceae,Phragmipedium,Phragmipedium,Phragmipedium_caudatum,28,14
