Clade,family,full_species,Genus,species,haploid
Angiosperm,Asteraceae,Crepis_fraasii,Crepis,fraasii,6
Angiosperm,Asteraceae,Crepis_pyrenaica,Crepis,pyrenaica,4
Angiosperm,Asteraceae,Crepis_sibirica,Crepis,sibirica,5
Angiosperm,Asteraceae,Crepis_mollis,Crepis,mollis,6
Angiosperm,Asteraceae,Crepis_pusilla,Crepis,pusilla,5
Angiosperm,Asteraceae,Crepis_runcinata,Crepis,runcinata,11
Angiosperm,Asteraceae,Crepis_bulbosa,Crepis,bulbosa,9
Angiosperm,Asteraceae,Crepis_bellidifolia,Crepis,bellidifolia,4
Angiosperm,Asteraceae,Crepis_canariensis,Crepis,canariensis,4
Angiosperm,Asteraceae,Crepis_neglecta,Crepis,neglecta,2
Angiosperm,Asteraceae,Crepis_biennis,Crepis,biennis,20
Angiosperm,Asteraceae,Crepis_capillaris,Crepis,capillaris,3
Angiosperm,Asteraceae,Crepis_pygmaea,Crepis,pygmaea,6
Angiosperm,Asteraceae,Crepis_paludosa,Crepis,paludosa,6
Angiosperm,Asteraceae,Crepis_lyrata,Crepis,lyrata,6
Angiosperm,Asteraceae,Crepis_aurea,Crepis,aurea,5
Angiosperm,Asteraceae,Crepis_micrantha,Crepis,micrantha,3
Angiosperm,Asteraceae,Crepis_oporinoides,Crepis,oporinoides,4
Angiosperm,Asteraceae,Crepis_aspera,Crepis,aspera,8
Angiosperm,Asteraceae,Crepis_hookeriana,Crepis,hookeriana,4
Angiosperm,Asteraceae,Crepis_multicaulis,Crepis,multicaulis,5
Angiosperm,Asteraceae,Crepis_newii,Crepis,newii,4
Angiosperm,Asteraceae,Crepis_albida,Crepis,albida,5
Angiosperm,Asteraceae,Crepis_amplexifolia,Crepis,amplexifolia,4
Angiosperm,Asteraceae,Crepis_bithynica,Crepis,bithynica,5
Angiosperm,Asteraceae,Crepis_bungei,Crepis,bungei,6
Angiosperm,Asteraceae,Crepis_bursifolia,Crepis,bursifolia,4
Angiosperm,Asteraceae,Crepis_chrysantha,Crepis,chrysantha,4
Angiosperm,Asteraceae,Crepis_conyzifolia,Crepis,conyzifolia,4
Angiosperm,Asteraceae,Crepis_foetida,Crepis,foetida,5
Angiosperm,Asteraceae,Crepis_fuliginosa,Crepis,fuliginosa,3
Angiosperm,Asteraceae,Crepis_jacquinii,Crepis,jacquinii,6
Angiosperm,Asteraceae,Crepis_kotschyana,Crepis,kotschyana,4
Angiosperm,Asteraceae,Crepis_lampsanoides,Crepis,lampsanoides,6
Angiosperm,Asteraceae,Crepis_nicaeensis,Crepis,nicaeensis,4
Angiosperm,Asteraceae,Crepis_pannonica,Crepis,pannonica,4
Angiosperm,Asteraceae,Crepis_pontana,Crepis,pontana,5
Angiosperm,Asteraceae,Crepis_rubra,Crepis,rubra,5
Angiosperm,Asteraceae,Crepis_sancta,Crepis,sancta,5
Angiosperm,Asteraceae,Crepis_sibthorpiana,Crepis,sibthorpiana,4
Angiosperm,Asteraceae,Crepis_tectorum,Crepis,tectorum,4
Angiosperm,Asteraceae,Crepis_vesicaria,Crepis,vesicaria,4
Angiosperm,Asteraceae,Critonia_hospitalis,Critonia,hospitalis,10
Angiosperm,Asteraceae,Critonia_morifolia,Critonia,morifolia,10
Angiosperm,Asteraceae,Critonia_quadrangularis,Critonia,quadrangularis,10
Angiosperm,Asteraceae,Critonia_sexangularis,Critonia,sexangularis,10
Angiosperm,Asteraceae,Critoniella_acuminata,Critoniella,acuminata,10
Angiosperm,Asteraceae,Critoniopsis_salicifolia,Critoniopsis,salicifolia,37
Angiosperm,Asteraceae,Critoniopsis_stellata,Critoniopsis,stellata,17
Angiosperm,Asteraceae,Critoniopsis_foliosa,Critoniopsis,foliosa,18
Angiosperm,Asteraceae,Crocidium_multicaule,Crocidium,multicaule,9
Angiosperm,Asteraceae,Cronquistia_pringlei,Cronquistia,pringlei,12
Angiosperm,Asteraceae,Cronquistianthus_chachapoyensis,Cronquistianthus,chachapoyensis,10
Angiosperm,Asteraceae,Croptilon_divaricatum,Croptilon,divaricatum,4
Angiosperm,Asteraceae,Croptilon_hookerianum,Croptilon,hookerianum,2
Angiosperm,Asteraceae,Croptilon_rigidifolium,Croptilon,rigidifolium,5
Angiosperm,Asteraceae,Crossostephium_chinense,Crossostephium,chinense,2
Angiosperm,Asteraceae,Crossothamnus_weberbaueri,Crossothamnus,weberbaueri,10
Angiosperm,Asteraceae,Crupina_vulgaris,Crupina,vulgaris,15
Angiosperm,Asteraceae,Crupina_crupinastrum,Crupina,crupinastrum,14
Angiosperm,Asteraceae,Cuchumatanea_steyermarkii,Cuchumatanea,steyermarkii,8
Angiosperm,Asteraceae,Culcitium_canescens,Culcitium,canescens,20
Angiosperm,Asteraceae,Cuniculotinus_gramineus,Cuniculotinus,gramineus,9
Angiosperm,Asteraceae,Cyanthillium_conyzoides,Cyanthillium,conyzoides,9
Angiosperm,Asteraceae,Cyanthillium_albicans,Cyanthillium,albicans,9
Angiosperm,Asteraceae,Cyanthillium_cinereum,Cyanthillium,cinereum,9
Angiosperm,Asteraceae,Cyanthillium_patulum,Cyanthillium,patulum,20
Angiosperm,Asteraceae,Cyanthillium_stelluliferum,Cyanthillium,stelluliferum,8
Angiosperm,Asteraceae,Cyanus_segetum,Cyanus,segetum,12
Angiosperm,Asteraceae,Cyanus_triumfettii,Cyanus,triumfettii,10
Angiosperm,Asteraceae,Cyanus_depressus,Cyanus,depressus,8
Angiosperm,Asteraceae,Cyanus_lingulatus,Cyanus,lingulatus,10
Angiosperm,Asteraceae,Cyathocline_lutea,Cyathocline,lutea,10
Angiosperm,Asteraceae,Cyathocline_purpurea,Cyathocline,purpurea,11
Angiosperm,Asteraceae,Cymophora_pringlei,Cymophora,pringlei,8
Angiosperm,Asteraceae,Cymophora_hintonii,Cymophora,hintonii,9
Angiosperm,Asteraceae,Cymophora_accedens,Cymophora,accedens,9
Angiosperm,Asteraceae,Cynara_cardunculus,Cynara,cardunculus,17
Angiosperm,Asteraceae,Cyrtocymura_scorpioides,Cyrtocymura,scorpioides,17
Angiosperm,Asteraceae,Dahlia_linearis,Dahlia,linearis,17
Angiosperm,Asteraceae,Dahlia_mollis,Dahlia,mollis,16
Angiosperm,Asteraceae,Dahlia_apiculata,Dahlia,apiculata,36
Angiosperm,Asteraceae,Dahlia_dissecta,Dahlia,dissecta,18
Angiosperm,Asteraceae,Dahlia_pteropoda,Dahlia,pteropoda,32
Angiosperm,Asteraceae,Dahlia_australis,Dahlia,australis,16
Angiosperm,Asteraceae,Dahlia_rupicola,Dahlia,rupicola,17
Angiosperm,Asteraceae,Dahlia_atropurpurea,Dahlia,atropurpurea,32
Angiosperm,Asteraceae,Dahlia_scapigera,Dahlia,scapigera,18
Angiosperm,Asteraceae,Dahlia_tenuis,Dahlia,tenuis,16
Angiosperm,Asteraceae,Dahlia_imperialis,Dahlia,imperialis,16
Angiosperm,Asteraceae,Dahlia_pinnata,Dahlia,pinnata,32
Angiosperm,Asteraceae,Dahlia_sherffii,Dahlia,sherffii,32
Angiosperm,Asteraceae,Dahlia_brevis,Dahlia,brevis,16
Angiosperm,Asteraceae,Dahlia_campanulata,Dahlia,campanulata,16
Angiosperm,Asteraceae,Dahlia_cardiophylla,Dahlia,cardiophylla,16
Angiosperm,Asteraceae,Dahlia_coccinea,Dahlia,coccinea,32
Angiosperm,Asteraceae,Dahlia_excelsa,Dahlia,excelsa,16
Angiosperm,Asteraceae,Dahlia_hjertingii,Dahlia,hjertingii,16
Angiosperm,Asteraceae,Dahlia_lehmannii,Dahlia,lehmannii,16
Angiosperm,Asteraceae,Dahlia_merckii,Dahlia,merckii,18
Angiosperm,Asteraceae,Dahlia_parvibracteata,Dahlia,parvibracteata,16
Angiosperm,Asteraceae,Dahlia_rudis,Dahlia,rudis,16
Angiosperm,Asteraceae,Dahlia_sorensenii,Dahlia,sorensenii,32
Angiosperm,Asteraceae,Dahlia_tenuicaulis,Dahlia,tenuicaulis,16
Angiosperm,Asteraceae,Dahlia_tubulata,Dahlia,tubulata,16
Angiosperm,Asteraceae,Dahlia_yuarezii,Dahlia,yuarezii,32
Angiosperm,Asteraceae,Damnamenia_vernicosa,Damnamenia,vernicosa,54
Angiosperm,Asteraceae,Damnxanthodium_calvum,Damnxanthodium,calvum,12
Angiosperm,Asteraceae,Daveaua_anthemoides,Daveaua,anthemoides,9
Angiosperm,Asteraceae,Decachaeta_incompta,Decachaeta,incompta,16
Angiosperm,Asteraceae,Decachaeta_perornata,Decachaeta,perornata,16
Angiosperm,Asteraceae,Decachaeta_pyramidalis,Decachaeta,pyramidalis,16
Angiosperm,Asteraceae,Decazesia_hecatocephala,Decazesia,hecatocephala,14
Angiosperm,Asteraceae,Deinandra_palmeri,Deinandra,palmeri,12
Angiosperm,Asteraceae,Deinandra_corymbosa,Deinandra,corymbosa,10
Angiosperm,Asteraceae,Deinandra_frutescens,Deinandra,frutescens,12
Angiosperm,Asteraceae,Deinandra_arida,Deinandra,arida,12
Angiosperm,Asteraceae,Deinandra_bacigalupii,Deinandra,bacigalupii,12
Angiosperm,Asteraceae,Deinandra_clementina,Deinandra,clementina,12
Angiosperm,Asteraceae,Deinandra_conjugens,Deinandra,conjugens,12
Angiosperm,Asteraceae,Deinandra_greeneana,Deinandra,greeneana,12
Angiosperm,Asteraceae,Deinandra_halliana,Deinandra,halliana,10
Angiosperm,Asteraceae,Deinandra_increscens,Deinandra,increscens,12
Angiosperm,Asteraceae,Deinandra_kellogii,Deinandra,kellogii,9
Angiosperm,Asteraceae,Deinandra_lobbii,Deinandra,lobbii,11
Angiosperm,Asteraceae,Deinandra_martirensis,Deinandra,martirensis,12
Angiosperm,Asteraceae,Deinandra_minthornii,Deinandra,minthornii,12
Angiosperm,Asteraceae,Deinandra_mohavensis,Deinandra,mohavensis,11
Angiosperm,Asteraceae,Deinandra_pallida,Deinandra,pallida,9
Angiosperm,Asteraceae,Deinandra_pentactis,Deinandra,pentactis,11
Angiosperm,Asteraceae,Deinandra_streetsii,Deinandra,streetsii,12
Angiosperm,Asteraceae,Delairea_odorata,Delairea,odorata,10
Angiosperm,Asteraceae,Delilia_biflora,Delilia,biflora,12
Angiosperm,Asteraceae,Delwiensia_pattersonii,Delwiensia,pattersonii,7
Angiosperm,Asteraceae,Dendranthema_morii,Dendranthema,morii,9
Angiosperm,Asteraceae,Dendranthema_×,Dendranthema,×,9
Angiosperm,Asteraceae,Dendranthema_indicum,Dendranthema,indicum,15
Angiosperm,Asteraceae,Dendranthema_japonicum,Dendranthema,japonicum,18
Angiosperm,Asteraceae,Dendranthema_aphrodite,Dendranthema,aphrodite,27
Angiosperm,Asteraceae,Dendranthema_arisanense,Dendranthema,arisanense,9
Angiosperm,Asteraceae,Dendranthema_chanetii,Dendranthema,chanetii,27
Angiosperm,Asteraceae,Dendranthema_crassum,Dendranthema,crassum,45
Angiosperm,Asteraceae,Dendranthema_lavandulifolium,Dendranthema,lavandulifolium,9
Angiosperm,Asteraceae,Dendranthema_naktongense,Dendranthema,naktongense,9
Angiosperm,Asteraceae,Dendranthema_occidentali-japonense,Dendranthema,occidentali-japonense,2
Angiosperm,Asteraceae,Dendranthema_okiense,Dendranthema,okiense,15
Angiosperm,Asteraceae,Dendranthema_oreastrum,Dendranthema,oreastrum,27
Angiosperm,Asteraceae,Dendranthema_ornatum,Dendranthema,ornatum,2
Angiosperm,Asteraceae,Dendranthema_pacificum,Dendranthema,pacificum,45
Angiosperm,Asteraceae,Dendranthema_rupestre,Dendranthema,rupestre,9
Angiosperm,Asteraceae,Dendranthema_shiwogiku,Dendranthema,shiwogiku,36
Angiosperm,Asteraceae,Dendrophorbium_reflexum,Dendrophorbium,reflexum,49
Angiosperm,Asteraceae,Dendrosenecio_adnivalis,Dendrosenecio,adnivalis,50
Angiosperm,Asteraceae,Dendrosenecio_cheranganiensis,Dendrosenecio,cheranganiensis,50
Angiosperm,Asteraceae,Dendrosenecio_elgonensis,Dendrosenecio,elgonensis,50
Angiosperm,Asteraceae,Dendrosenecio_erici-rosenii,Dendrosenecio,erici-rosenii,50
Angiosperm,Asteraceae,Dendrosenecio_keniensis,Dendrosenecio,keniensis,52
Angiosperm,Asteraceae,Dendrosenecio_keniodendron,Dendrosenecio,keniodendron,52
Angiosperm,Asteraceae,Dendroseris_micrantha,Dendroseris,micrantha,18
Angiosperm,Asteraceae,Dendroseris_macrantha,Dendroseris,macrantha,18
Angiosperm,Asteraceae,Dendroseris_litoralis,Dendroseris,litoralis,18
Angiosperm,Asteraceae,Dendroseris_neriifolia,Dendroseris,neriifolia,18
Angiosperm,Asteraceae,Dendroviguiera_eriophora,Dendroviguiera,eriophora,17
Angiosperm,Asteraceae,Desmanthodium_fruticosum,Desmanthodium,fruticosum,17
Angiosperm,Asteraceae,Desmanthodium_perfoliatum,Desmanthodium,perfoliatum,18
Angiosperm,Asteraceae,Diaperia_multicaulis,Diaperia,multicaulis,13
Angiosperm,Asteraceae,Diaperia_candida,Diaperia,candida,7
Angiosperm,Asteraceae,Diaperia_verna,Diaperia,verna,13
Angiosperm,Asteraceae,Diaspananthus_uniflorus,Diaspananthus,uniflorus,13
Angiosperm,Asteraceae,Dichaetophora_campestris,Dichaetophora,campestris,3
Angiosperm,Asteraceae,Dichrocephala_bicolor,Dichrocephala,bicolor,6
Angiosperm,Asteraceae,Dichrocephala_integrifolia,Dichrocephala,integrifolia,9
Angiosperm,Asteraceae,Dichrocephala_chrysanthemifolia,Dichrocephala,chrysanthemifolia,10
Angiosperm,Asteraceae,Dichrocephala_auriculata,Dichrocephala,auriculata,9
Angiosperm,Asteraceae,Dicoma_tomentosa,Dicoma,tomentosa,11
Angiosperm,Asteraceae,Dicoma_schimperi,Dicoma,schimperi,10
Angiosperm,Asteraceae,Dicoria_canescens,Dicoria,canescens,18
Angiosperm,Asteraceae,Dicranocarpus_parviflorus,Dicranocarpus,parviflorus,10
Angiosperm,Asteraceae,Dieteria_canescens,Dieteria,canescens,4
Angiosperm,Asteraceae,Dieteria_asteroides,Dieteria,asteroides,4
Angiosperm,Asteraceae,Dieteria_bigelovii,Dieteria,bigelovii,4
Angiosperm,Asteraceae,Digitacalia_chiapensis,Digitacalia,chiapensis,30
Angiosperm,Asteraceae,Digitacalia_crypta,Digitacalia,crypta,30
Angiosperm,Asteraceae,Digitacalia_napeifolia,Digitacalia,napeifolia,30
Angiosperm,Asteraceae,Dimeresia_howellii,Dimeresia,howellii,7
Angiosperm,Asteraceae,Dimorphotheca_acutifolia,Dimorphotheca,acutifolia,9
Angiosperm,Asteraceae,Dimorphotheca_barberae,Dimorphotheca,barberae,19
Angiosperm,Asteraceae,Dimorphotheca_pluvialis,Dimorphotheca,pluvialis,9
Angiosperm,Asteraceae,Dimorphotheca_sinuata,Dimorphotheca,sinuata,18
Angiosperm,Asteraceae,Diplostephium_glandulosum,Diplostephium,glandulosum,9
Angiosperm,Asteraceae,Diplostephium_wurdackii,Diplostephium,wurdackii,9
Angiosperm,Asteraceae,Diplostephium_macrocephalum,Diplostephium,macrocephalum,9
Angiosperm,Asteraceae,Diplostephium_ericoides,Diplostephium,ericoides,9
Angiosperm,Asteraceae,Diplostephium_callilepis,Diplostephium,callilepis,9
Angiosperm,Asteraceae,Diplostephium_hartwegii,Diplostephium,hartwegii,9
Angiosperm,Asteraceae,Diplostephium_jaramilloi,Diplostephium,jaramilloi,18
Angiosperm,Asteraceae,Diplostephium_konotrichum,Diplostephium,konotrichum,9
Angiosperm,Asteraceae,Distephanus_biafrae,Distephanus,biafrae,9
Angiosperm,Asteraceae,Distephanus_divaricatus,Distephanus,divaricatus,10
Angiosperm,Asteraceae,Distephanus_garnierianus,Distephanus,garnierianus,30
Angiosperm,Asteraceae,Disynaphia_halimifolia,Disynaphia,halimifolia,10
Angiosperm,Asteraceae,Disynaphia_ligulaefolia,Disynaphia,ligulaefolia,10
Angiosperm,Asteraceae,Dittrichia_viscosa,Dittrichia,viscosa,9
Angiosperm,Asteraceae,Doellia_bovei,Doellia,bovei,10
Angiosperm,Asteraceae,Doellingeria_umbellata,Doellingeria,umbellata,9
Angiosperm,Asteraceae,Doellingeria_scabra,Doellingeria,scabra,9
Angiosperm,Asteraceae,Doellingeria_infirma,Doellingeria,infirma,9
Angiosperm,Asteraceae,Doniophyton_anomalum,Doniophyton,anomalum,24
Angiosperm,Asteraceae,Doniophyton_weddellii,Doniophyton,weddellii,25
Angiosperm,Asteraceae,Doronicum_grandiflorum,Doronicum,grandiflorum,30
Angiosperm,Asteraceae,Doronicum_plantagineum,Doronicum,plantagineum,60
Angiosperm,Asteraceae,Doronicum_austriacum,Doronicum,austriacum,30
Angiosperm,Asteraceae,Doronicum_carpetanum,Doronicum,carpetanum,30
Angiosperm,Asteraceae,Doronicum_cataractarum,Doronicum,cataractarum,30
Angiosperm,Asteraceae,Doronicum_clusii,Doronicum,clusii,60
Angiosperm,Asteraceae,Doronicum_columnae,Doronicum,columnae,30
Angiosperm,Asteraceae,Doronicum_corsicum,Doronicum,corsicum,30
Angiosperm,Asteraceae,Doronicum_glaciale,Doronicum,glaciale,30
Angiosperm,Asteraceae,Doronicum_hungaricum,Doronicum,hungaricum,30
Angiosperm,Asteraceae,Doronicum_kamaonense,Doronicum,kamaonense,30
Angiosperm,Asteraceae,Doronicum_macrophyllum,Doronicum,macrophyllum,45
Angiosperm,Asteraceae,Doronicum_oblongifolium,Doronicum,oblongifolium,30
Angiosperm,Asteraceae,Doronicum_orientale,Doronicum,orientale,30
Angiosperm,Asteraceae,Doronicum_pardalianches,Doronicum,pardalianches,30
Angiosperm,Asteraceae,Dubautia_linearis,Dubautia,linearis,13
Angiosperm,Asteraceae,Dubautia_microcephala,Dubautia,microcephala,14
Angiosperm,Asteraceae,Dubautia_reticulata,Dubautia,reticulata,13
Angiosperm,Asteraceae,Dubautia_latifolia,Dubautia,latifolia,14
Angiosperm,Asteraceae,Dubautia_montana,Dubautia,montana,13
Angiosperm,Asteraceae,Dubautia_platyphylla,Dubautia,platyphylla,13
Angiosperm,Asteraceae,Dubautia_arborea,Dubautia,arborea,13
Angiosperm,Asteraceae,Dubautia_menziesii,Dubautia,menziesii,13
Angiosperm,Asteraceae,Dubautia_molokaiensis,Dubautia,molokaiensis,13
Angiosperm,Asteraceae,Dubautia_laxa,Dubautia,laxa,14
Angiosperm,Asteraceae,Dubautia_scabra,Dubautia,scabra,14
Angiosperm,Asteraceae,Dubautia_laevigata,Dubautia,laevigata,14
Angiosperm,Asteraceae,Dubautia_ciliolata,Dubautia,ciliolata,13
Angiosperm,Asteraceae,Dubautia_dolosa,Dubautia,dolosa,13
Angiosperm,Asteraceae,Dubautia_herbstobatae,Dubautia,herbstobatae,13
Angiosperm,Asteraceae,Dubautia_imbricata,Dubautia,imbricata,14
Angiosperm,Asteraceae,Dubautia_knudsenii,Dubautia,knudsenii,14
Angiosperm,Asteraceae,Dubautia_paleata,Dubautia,paleata,14
Angiosperm,Asteraceae,Dubautia_pauciflorula,Dubautia,pauciflorula,14
Angiosperm,Asteraceae,Dubautia_plantaginea,Dubautia,plantaginea,14
Angiosperm,Asteraceae,Dubautia_raillardioides,Dubautia,raillardioides,14
Angiosperm,Asteraceae,Dubautia_sherffiana,Dubautia,sherffiana,13
Angiosperm,Asteraceae,Dubautia_waialealae,Dubautia,waialealae,14
Angiosperm,Asteraceae,Dubautia_waianapanapaensis,Dubautia,waianapanapaensis,13
Angiosperm,Asteraceae,Dubyaea_hispida,Dubyaea,hispida,8
Angiosperm,Asteraceae,Dugaldia_pinetorum,Dugaldia,pinetorum,15
Angiosperm,Asteraceae,Dugesia_mexicana,Dugesia,mexicana,18
Angiosperm,Asteraceae,Duhaldea_eupatorioides,Duhaldea,eupatorioides,10
Angiosperm,Asteraceae,Duhaldea_cappa,Duhaldea,cappa,10
Angiosperm,Asteraceae,Duhaldea_cuspidata,Duhaldea,cuspidata,10
Angiosperm,Asteraceae,Dyscritothamnus_filifolius,Dyscritothamnus,filifolius,20
Angiosperm,Asteraceae,Dyscritothamnus_matudae,Dyscritothamnus,matudae,20
Angiosperm,Asteraceae,Dysodiopsis_tagetoides,Dysodiopsis,tagetoides,13
Angiosperm,Asteraceae,Dyssodia_papposa,Dyssodia,papposa,13
Angiosperm,Asteraceae,Dyssodia_porophyllum,Dyssodia,porophyllum,13
Angiosperm,Asteraceae,Dyssodia_montana,Dyssodia,montana,13
Angiosperm,Asteraceae,Dyssodia_decipiens,Dyssodia,decipiens,13
Angiosperm,Asteraceae,Dyssodia_pinnata,Dyssodia,pinnata,13
Angiosperm,Asteraceae,Dyssodia_porophylla,Dyssodia,porophylla,13
Angiosperm,Asteraceae,Dyssodia_tagetiflora,Dyssodia,tagetiflora,13
Angiosperm,Asteraceae,Dyssodia_tenuiloba,Dyssodia,tenuiloba,13
Angiosperm,Asteraceae,Eastwoodia_elegans,Eastwoodia,elegans,9
Angiosperm,Asteraceae,Eatonella_nivea,Eatonella,nivea,19
Angiosperm,Asteraceae,Echinacea_angustifolia,Echinacea,angustifolia,11
Angiosperm,Asteraceae,Echinacea_laevigata,Echinacea,laevigata,11
Angiosperm,Asteraceae,Echinacea_purpurea,Echinacea,purpurea,11
Angiosperm,Asteraceae,Echinacea_pallida,Echinacea,pallida,22
Angiosperm,Asteraceae,Echinacea_atrorubens,Echinacea,atrorubens,11
Angiosperm,Asteraceae,Echinacea_paradoxa,Echinacea,paradoxa,11
Angiosperm,Asteraceae,Echinacea_sanguinea,Echinacea,sanguinea,11
Angiosperm,Asteraceae,Echinacea_simulata,Echinacea,simulata,11
Angiosperm,Asteraceae,Echinacea_tennesseensis,Echinacea,tennesseensis,11
Angiosperm,Asteraceae,Echinops_sphaerocephalus,Echinops,sphaerocephalus,14
Angiosperm,Asteraceae,Echinops_cornigerus,Echinops,cornigerus,15
Angiosperm,Asteraceae,Echinops_echinatus,Echinops,echinatus,14
Angiosperm,Asteraceae,Echinops_niveus,Echinops,niveus,11
Angiosperm,Asteraceae,Echinops_ritro,Echinops,ritro,16
Angiosperm,Asteraceae,Echinops_ritrodes,Echinops,ritrodes,16
Angiosperm,Asteraceae,Echinops_spinosissimus,Echinops,spinosissimus,14
Angiosperm,Asteraceae,Echinops_taekholmiana,Echinops,taekholmiana,14
Angiosperm,Asteraceae,Eclipta_alba,Eclipta,alba,11
Angiosperm,Asteraceae,Eclipta_prostrata,Eclipta,prostrata,11
Angiosperm,Asteraceae,Egletes_viscosa,Egletes,viscosa,27
Angiosperm,Asteraceae,Egletes_prostrata,Egletes,prostrata,9
Angiosperm,Asteraceae,Eirmocephala_brachiata,Eirmocephala,brachiata,16
Angiosperm,Asteraceae,Eirmocephala_megaphylla,Eirmocephala,megaphylla,17
Angiosperm,Asteraceae,Elaphandra_paucipunctata,Elaphandra,paucipunctata,13
Angiosperm,Asteraceae,Elaphandra_quinquenervis,Elaphandra,quinquenervis,14
Angiosperm,Asteraceae,Elephantopus_mollis,Elephantopus,mollis,11
Angiosperm,Asteraceae,Elephantopus_carolinianus,Elephantopus,carolinianus,11
Angiosperm,Asteraceae,Elephantopus_tomentosus,Elephantopus,tomentosus,11
Angiosperm,Asteraceae,Elephantopus_angustifolia,Elephantopus,angustifolia,11
Angiosperm,Asteraceae,Elephantopus_scaber,Elephantopus,scaber,11
Angiosperm,Asteraceae,Elephantopus_elatus,Elephantopus,elatus,11
Angiosperm,Asteraceae,Elephantopus_nudatus,Elephantopus,nudatus,11
Angiosperm,Asteraceae,Eleutheranthera_tenella,Eleutheranthera,tenella,16
Angiosperm,Asteraceae,Eleutheranthera_ruderalis,Eleutheranthera,ruderalis,10
Angiosperm,Asteraceae,Emilia_integrifolia,Emilia,integrifolia,5
Angiosperm,Asteraceae,Emilia_adscendens,Emilia,adscendens,15
Angiosperm,Asteraceae,Emilia_coccinea,Emilia,coccinea,5
Angiosperm,Asteraceae,Emilia_abyssinica,Emilia,abyssinica,5
Angiosperm,Asteraceae,Emilia_baberka,Emilia,baberka,5
Angiosperm,Asteraceae,Emilia_citrina,Emilia,citrina,5
Angiosperm,Asteraceae,Emilia_discifolia,Emilia,discifolia,5
Angiosperm,Asteraceae,Emilia_fosbergii,Emilia,fosbergii,10
Angiosperm,Asteraceae,Emilia_hockii,Emilia,hockii,5
Angiosperm,Asteraceae,Emilia_marlothiana,Emilia,marlothiana,10
Angiosperm,Asteraceae,Emilia_praetermissa,Emilia,praetermissa,10
Angiosperm,Asteraceae,Emilia_protracta,Emilia,protracta,5
Angiosperm,Asteraceae,Emilia_sonchifolia,Emilia,sonchifolia,5
Angiosperm,Asteraceae,Encelia_palmeri,Encelia,palmeri,17
Angiosperm,Asteraceae,Encelia_canescens,Encelia,canescens,17
Angiosperm,Asteraceae,Encelia_frutescens,Encelia,frutescens,18
Angiosperm,Asteraceae,Encelia_californica,Encelia,californica,18
Angiosperm,Asteraceae,Encelia_scaposa,Encelia,scaposa,18
Angiosperm,Asteraceae,Encelia_nutans,Encelia,nutans,18
Angiosperm,Asteraceae,Encelia_halimifolia,Encelia,halimifolia,17
Angiosperm,Asteraceae,Encelia_densifolia,Encelia,densifolia,18
Angiosperm,Asteraceae,Encelia_farinosa,Encelia,farinosa,18
Angiosperm,Asteraceae,Encelia_ravenii,Encelia,ravenii,18
Angiosperm,Asteraceae,Encelia_resinifera,Encelia,resinifera,18
Angiosperm,Asteraceae,Encelia_stenophylla,Encelia,stenophylla,17
Angiosperm,Asteraceae,Encelia_virginensis,Encelia,virginensis,18
Angiosperm,Asteraceae,Enceliopsis_nudicaulis,Enceliopsis,nudicaulis,17
Angiosperm,Asteraceae,Enceliopsis_covillei,Enceliopsis,covillei,18
Angiosperm,Asteraceae,Engelmannia_pinnatifida,Engelmannia,pinnatifida,9
Angiosperm,Asteraceae,Engelmannia_peristenia,Engelmannia,peristenia,9
Angiosperm,Asteraceae,Enydra_fluctuans,Enydra,fluctuans,11
Angiosperm,Asteraceae,Epaltes_mexicana,Epaltes,mexicana,10
Angiosperm,Asteraceae,Erato_sodiroi,Erato,sodiroi,9
Angiosperm,Asteraceae,Erato_polymnioides,Erato,polymnioides,9
Angiosperm,Asteraceae,Erato_vulcanica,Erato,vulcanica,9
